Vehicle_ID,Frame_ID,Total_Frames,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_Length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,Preceeding,Following,Space_Hdwy,Time_Hdwy,Type
30,350,662,1118848792000,5.0541936000000005,81.61964880000001,6451272.601,1873199.63,15,5.4,2,6.010656,-1.5422879999999999,2,27,54,12.402312,0.627888,Leader
30,351,662,1118848792100,5.058460800000001,82.1948064,6451274.111,1873198.107,15,5.4,2,6.010656,1.536192,2,27,54,12.61872,0.6400800000000001,Leader
30,352,662,1118848792200,5.071872000000001,82.7885568,6451275.622,1873196.585,15,5.4,2,6.184392,3.209544,2,27,54,12.81684,0.6309359999999999,Leader
30,353,662,1118848792300,5.0855879999999996,83.4310752,6451277.133,1873195.062,15,5.4,2,6.431280000000001,1.716024,2,27,54,12.96924,0.615696,Leader
30,354,662,1118848792400,5.0989992,84.0964536,6451278.644,1873193.54,15,5.4,2,6.53796,0,2,27,54,13.097256,0.6096,Leader
30,355,662,1118848792500,5.1127152,84.7502496,6451280.155,1873192.017,15,5.4,2,6.534912,0,2,27,54,13.225272,0.615696,Leader
30,356,662,1118848792600,5.1264312,85.40374080000001,6451281.666,1873190.494,15,5.4,2,6.534912,0,2,27,54,13.335,0.621792,Leader
30,357,662,1118848792700,5.1401472,86.057232,6451283.176,1873188.972,15,5.4,2,6.534912,0,2,27,54,13.435584,0.627888,Leader
30,358,662,1118848792800,5.1538632,86.71102800000001,6451284.687,1873187.449,15,5.4,2,6.53796,0,2,27,54,13.542264000000001,0.6309359999999999,Leader
30,359,662,1118848792900,5.1675792000000005,87.3645192,6451286.198,1873185.927,15,5.4,2,6.53796,0,2,27,54,13.670280000000002,0.637032,Leader
30,360,662,1118848793000,5.1812952,88.0177056,6451287.709,1873184.404,15,5.4,2,6.541008000000001,0.09144000000000001,2,27,54,13.810488000000001,0.643128,Leader
30,361,662,1118848793100,5.195011200000001,88.67333040000001,6451289.22,1873182.881,15,5.4,2,6.544056,-0.018288,2,27,54,13.947648000000001,0.649224,Leader
30,362,662,1118848793200,5.2087272,89.332308,6451290.73,1873181.359,15,5.4,2,6.4952879999999995,-0.765048,2,27,54,14.078712,0.661416,Leader
30,363,662,1118848793300,5.2221384,89.9806176,6451292.267,1873179.812,15,5.4,2,6.4008,-1.225296,2,27,54,14.228064,0.6766560000000001,Leader
30,364,662,1118848793400,5.2392072,90.60881040000001,6451293.718,1873178.332,15,5.4,2,6.358128,-0.176784,2,27,54,14.410944,0.6918960000000001,Leader
30,365,662,1118848793500,5.2541424,91.22877360000001,6451295.092,1873176.935,15,5.4,2,6.46176,2.1579840000000003,2,27,54,14.624304,0.688848,Leader
30,366,662,1118848793600,5.257190400000001,91.88074080000001,6451296.614,1873175.451,15,5.4,2,6.76656,3.41376,2,27,54,14.819376,0.667512,Leader
30,367,662,1118848793700,5.2766976,92.5793424,6451298.21,1873173.819,15,5.4,2,7.196328,3.41376,2,27,54,14.974824000000002,0.6339840000000001,Leader
30,368,662,1118848793800,5.308396800000001,93.3169584,6451299.901,1873172.04,15,5.4,2,7.568184,3.1699200000000003,2,27,54,15.093696000000001,0.606552,Leader
30,369,662,1118848793900,5.3330856,94.10120880000001,6451301.734,1873170.155,15,5.4,2,7.799832,1.4051280000000002,2,27,54,15.1638,0.5913120000000001,Leader
30,370,662,1118848794000,5.3510688,94.8970416,6451303.555,1873168.313,15,5.4,2,7.89432,0.222504,2,27,54,15.221712,0.588264,Leader
30,371,662,1118848794100,5.369052,95.69013120000001,6451305.376,1873166.471,15,5.4,2,7.906512000000001,-0.057912000000000005,2,27,54,15.28572,0.588264,Leader
