x,y,len,wid,v,a
16.3985448,332.12114424,4.84632,1.79832,8.8038432,-1.4343888
16.40586,332.210664,4.84632,1.79832,8.79348,-1.551432
16.41265704,332.29872072,4.84632,1.79832,8.7715344,-1.6861536
16.41945408,332.38677744,4.84632,1.79832,8.7495888,-1.8208752
16.42625112,332.47483416,4.84632,1.79832,8.7276432,-1.9555968
16.43304816,332.56289088,4.84632,1.79832,8.7056976,-2.0903184
16.4398452,332.6509476,4.84632,1.79832,8.683752,-2.22504
16.44664224,332.73900432,4.84632,1.79832,8.6618064,-2.3597616
16.45343928,332.82706104,4.84632,1.79832,8.6398608,-2.4944832
16.46023632,332.91511776,4.84632,1.79832,8.6179152,-2.6292048
16.46703336,333.00317448,4.84632,1.79832,8.5959696,-2.7639264
16.4738304,333.0912312,4.84632,1.79832,8.574024,-2.898648
16.47788424,333.17584368,4.84632,1.79832,8.5423248,-2.9501592
16.48193808,333.26045616,4.84632,1.79832,8.5106256,-3.0016704
16.48599192,333.34506864,4.84632,1.79832,8.4789264,-3.0531816
16.49004576,333.42968112,4.84632,1.79832,8.4472272,-3.1046928
16.4940996,333.5142936,4.84632,1.79832,8.415528,-3.156204
16.49815344,333.59890608,4.84632,1.79832,8.3838288,-3.2077152
16.50220728,333.68351856,4.84632,1.79832,8.3521296,-3.2592264
16.50626112,333.76813104,4.84632,1.79832,8.3204304,-3.3107376
16.51031496,333.85274352,4.84632,1.79832,8.2887312,-3.3622488
16.5143688,333.937356,4.84632,1.79832,8.257032,-3.41376
16.5168072,334.01800608,4.84632,1.79832,8.225028,-3.374136
16.5192456,334.09865616,4.84632,1.79832,8.193024,-3.334512
16.521684,334.17930624,4.84632,1.79832,8.16102,-3.294888
16.5241224,334.25995632,4.84632,1.79832,8.129016,-3.255264
16.5265608,334.3406064,4.84632,1.79832,8.097012,-3.21564
16.5289992,334.42125648,4.84632,1.79832,8.065008,-3.176016
16.5314376,334.50190656,4.84632,1.79832,8.033004,-3.136392
16.533876,334.58255664,4.84632,1.79832,8.001,-3.096768
16.5363144,334.66320672,4.84632,1.79832,7.968996,-3.057144
16.5387528,334.7438568,4.84632,1.79832,7.936992,-3.01752
16.538448,334.82042256,4.84632,1.79832,7.9177896,-2.8212288
16.5381432,334.89698832,4.84632,1.79832,7.8985872,-2.62493760000001
16.5378384,334.97355408,4.84632,1.79832,7.8793848,-2.4286464
16.5375336,335.05011984,4.84632,1.79832,7.8601824,-2.23235520000001
16.5372288,335.1266856,4.84632,1.79832,7.84098,-2.036064
16.536924,335.20325136,4.84632,1.79832,7.8217776,-1.83977280000001
16.5366192,335.27981712,4.84632,1.79832,7.8025752,-1.6434816
16.5363144,335.35638288,4.84632,1.79832,7.7833728,-1.44719040000001
16.5360096,335.43294864,4.84632,1.79832,7.7641704,-1.2508992
16.5357048,335.5095144,4.84632,1.79832,7.744968,-1.05460800000001
16.53491232,335.58476952,4.84632,1.79832,7.7474064,-0.800100000000004
16.53411984,335.66002464,4.84632,1.79832,7.7498448,-0.545592000000009
16.53332736,335.73527976,4.84632,1.79832,7.7522832,-0.291084000000002
16.53253488,335.81053488,4.84632,1.79832,7.7547216,-0.0365760000000067
16.5317424,335.88579,4.84632,1.79832,7.75716,0.217932
16.53094992,335.96104512,4.84632,1.79832,7.7595984,0.472439999999995
16.53015744,336.03630024,4.84632,1.79832,7.7620368,0.726948000000002
16.52936496,336.11155536,4.84632,1.79832,7.7644752,0.981455999999998
16.52857248,336.18681048,4.84632,1.79832,7.7669136,1.235964
16.52778,336.2620656,4.84632,1.79832,7.769352,1.490472
16.5274752,336.33918,4.84632,1.79832,7.7928216,1.6828008
16.5271704,336.4162944,4.84632,1.79832,7.8162912,1.8751296
16.5268656,336.4934088,4.84632,1.79832,7.8397608,2.0674584
16.5265608,336.5705232,4.84632,1.79832,7.8632304,2.2597872
16.526256,336.6476376,4.84632,1.79832,7.8867,2.452116
16.5259512,336.724752,4.84632,1.79832,7.9101696,2.6444448
16.5256464,336.8018664,4.84632,1.79832,7.9336392,2.8367736
16.5253416,336.8789808,4.84632,1.79832,7.9571088,3.0291024
16.5250368,336.9560952,4.84632,1.79832,7.9805784,3.2214312
16.524732,337.0332096,4.84632,1.79832,8.004048,3.41376
16.52454912,337.11526176,4.84632,1.79832,8.0415384,3.41376
16.52436624,337.19731392,4.84632,1.79832,8.0790288,3.41376
16.52418336,337.27936608,4.84632,1.79832,8.1165192,3.41376
16.52400048,337.36141824,4.84632,1.79832,8.1540096,3.41376
16.5238176,337.4434704,4.84632,1.79832,8.1915,3.41376
16.52363472,337.52552256,4.84632,1.79832,8.2289904,3.41376
16.52345184,337.60757472,4.84632,1.79832,8.2664808,3.41376
16.52326896,337.68962688,4.84632,1.79832,8.3039712,3.41376
16.52308608,337.77167904,4.84632,1.79832,8.3414616,3.41376
16.5229032,337.8537312,4.84632,1.79832,8.378952,3.41376
16.52223264,337.93919712,4.84632,1.79832,8.415528,3.4116264
16.52156208,338.02466304,4.84632,1.79832,8.452104,3.4094928
16.52089152,338.11012896,4.84632,1.79832,8.48868,3.4073592
16.52022096,338.19559488,4.84632,1.79832,8.525256,3.4052256
16.5195504,338.2810608,4.84632,1.79832,8.561832,3.403092
