x,y,len,wid,v,a
15.749016,293.9805144,4.20624,2.22504,7.62,0
15.74910744,294.05674488,4.20624,2.22504,7.62,0
15.74919888,294.13297536,4.20624,2.22504,7.62,0
15.74929032,294.20920584,4.20624,2.22504,7.62,0
15.74938176,294.28543632,4.20624,2.22504,7.62,0
15.7494732,294.3616668,4.20624,2.22504,7.62,0
15.74956464,294.43789728,4.20624,2.22504,7.62,0
15.74965608,294.51412776,4.20624,2.22504,7.62,0
15.74974752,294.59035824,4.20624,2.22504,7.62,0
15.74983896,294.66658872,4.20624,2.22504,7.62,0
15.7499304,294.7428192,4.20624,2.22504,7.62,0
15.74999136,294.8190192,4.20624,2.22504,7.62,0
15.75005232,294.8952192,4.20624,2.22504,7.62,0
15.75011328,294.9714192,4.20624,2.22504,7.62,0
15.75017424,295.0476192,4.20624,2.22504,7.62,0
15.7502352,295.1238192,4.20624,2.22504,7.62,0
15.75029616,295.2000192,4.20624,2.22504,7.62,0
15.75035712,295.2762192,4.20624,2.22504,7.62,0
15.75041808,295.3524192,4.20624,2.22504,7.62,0
15.75047904,295.4286192,4.20624,2.22504,7.62,0
15.75054,295.5048192,4.20624,2.22504,7.62,0
15.75063144,295.5810192,4.20624,2.22504,7.62,0
15.75072288,295.6572192,4.20624,2.22504,7.62,0
15.75081432,295.7334192,4.20624,2.22504,7.62,0
15.75090576,295.8096192,4.20624,2.22504,7.62,0
15.7509972,295.8858192,4.20624,2.22504,7.62,0
15.75108864,295.9620192,4.20624,2.22504,7.62,0
15.75118008,296.0382192,4.20624,2.22504,7.62,0
15.75127152,296.1144192,4.20624,2.22504,7.62,0
15.75136296,296.1906192,4.20624,2.22504,7.62,0
15.7514544,296.2668192,4.20624,2.22504,7.62,0
15.75154584,296.3430192,4.20624,2.22504,7.62,0
15.75163728,296.4192192,4.20624,2.22504,7.62,0
15.75172872,296.4954192,4.20624,2.22504,7.62,0
15.75182016,296.5716192,4.20624,2.22504,7.62,0
15.7519116,296.6478192,4.20624,2.22504,7.62,0
15.75200304,296.7240192,4.20624,2.22504,7.62,0
15.75209448,296.8002192,4.20624,2.22504,7.62,0
15.75218592,296.8764192,4.20624,2.22504,7.62,0
15.75227736,296.9526192,4.20624,2.22504,7.62,0
15.7523688,297.0288192,4.20624,2.22504,7.62,0
15.75242976,297.1050192,4.20624,2.22504,7.62,0
15.75249072,297.1812192,4.20624,2.22504,7.62,0
15.75255168,297.2574192,4.20624,2.22504,7.62,0
15.75261264,297.3336192,4.20624,2.22504,7.62,0
15.7526736,297.4098192,4.20624,2.22504,7.62,0
15.75273456,297.4860192,4.20624,2.22504,7.62,0
15.75279552,297.5622192,4.20624,2.22504,7.62,0
15.75285648,297.6384192,4.20624,2.22504,7.62,0
15.75291744,297.7146192,4.20624,2.22504,7.62,0
15.7529784,297.7908192,4.20624,2.22504,7.62,0
15.75303936,297.8670192,4.20624,2.22504,7.62,0
15.75310032,297.9432192,4.20624,2.22504,7.62,0
15.75316128,298.0194192,4.20624,2.22504,7.62,0
15.75322224,298.0956192,4.20624,2.22504,7.62,0
15.7532832,298.1718192,4.20624,2.22504,7.62,0
15.75334416,298.2480192,4.20624,2.22504,7.62,0
